GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",42698,551,19797,428,100,62,14,21,154,95,157,80,57,47,72,53,65,42,233,120,2835,368,357,105,1300,258,771,158,6317,412,5080,357,1716,232,569,124,22901,423,166,80,23,27,205,95,256,116,60,54,169,91,192,92,143,54,3081,374,739,170,2196,307,1381,228,7737,452,4965,364,1086,184,502,117
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",13375,405,6224,308,26,28,18,29,25,42,130,103,19,29,57,57,60,52,77,66,1362,266,326,136,512,157,580,175,1767,250,931,210,191,79,143,81,7151,246,90,65,17,27,40,48,56,54,33,40,55,60,121,91,61,50,1640,279,354,124,781,187,631,173,1905,242,1193,254,165,82,9,16
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",13107,237,6144,216,2,5,36,47,54,59,0,22,29,36,2,4,18,20,40,39,421,151,55,50,496,165,180,112,2315,220,1694,204,671,172,131,65,6963,230,15,26,12,19,34,50,17,23,2,4,20,22,19,30,77,56,524,141,139,69,457,153,349,122,3131,287,1709,196,350,87,108,59
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",9521,217,4838,156,27,25,0,19,0,19,36,29,26,23,0,19,49,49,51,36,1093,168,245,74,615,157,298,104,1396,213,746,131,164,75,92,45,4683,189,32,30,0,19,0,19,0,19,0,19,0,19,21,23,92,46,1071,178,231,80,566,123,437,132,1201,170,884,152,62,42,86,50
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",18972,396,9340,297,51,81,33,38,20,20,58,41,9,16,62,37,164,80,118,67,1708,294,466,115,1072,191,486,111,2748,273,1598,207,504,140,243,91,9632,302,24,19,34,38,2,4,16,18,71,66,42,37,48,42,35,32,1742,243,440,112,1043,188,615,134,2984,287,2045,246,399,106,92,46
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",62227,816,29309,681,277,96,247,114,1021,329,509,205,354,157,465,186,304,114,548,184,7027,570,961,186,3684,463,1790,271,7364,534,3362,311,1049,200,347,96,32918,612,326,113,199,90,826,206,446,217,621,225,634,219,516,176,588,188,7024,517,1368,229,4346,413,2570,386,7777,604,4382,380,989,193,306,100
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",6483,252,3104,216,0,17,15,30,0,17,27,42,0,17,0,17,14,31,0,17,458,152,134,56,233,84,154,69,1081,185,563,107,328,98,97,50,3379,175,0,17,0,17,0,17,0,17,6,12,0,17,0,17,17,19,409,116,93,51,378,100,223,80,1207,163,812,131,139,57,95,44
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",16870,300,8001,232,20,20,15,27,0,22,13,16,6,9,16,24,33,38,15,25,517,159,191,88,547,144,262,109,3614,327,1945,245,510,120,297,96,8869,221,28,35,15,28,1,2,14,22,6,10,23,34,42,37,49,37,788,165,174,69,737,183,532,145,3280,298,2329,249,599,158,252,96
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",29839,496,14233,414,153,78,32,41,18,29,42,30,211,89,127,79,201,98,192,80,4125,401,803,167,1966,269,881,169,3206,314,1631,251,342,135,303,107,15606,382,115,63,43,40,52,77,173,72,53,50,190,81,203,94,180,77,4503,392,880,183,1496,262,1441,206,3565,348,2196,253,312,127,204,86
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",2604,110,1304,76,0,12,0,12,0,12,15,24,0,12,0,12,11,16,0,12,306,90,120,54,157,68,101,51,341,81,151,55,64,42,38,28,1300,78,0,12,0,12,0,12,0,12,0,12,0,12,9,14,8,12,259,90,39,33,148,85,188,63,351,98,209,78,70,39,19,21
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",90915,933,44319,868,448,130,716,314,1212,298,1042,309,786,273,316,100,492,154,742,225,9221,664,1474,269,4800,528,2052,372,11023,798,6586,591,2251,281,1158,288,46596,747,454,156,561,224,1092,279,561,171,429,152,414,155,471,135,533,157,9969,717,1720,294,5319,651,2806,387,12764,817,7413,512,1356,255,734,204
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",38430,575,17209,512,107,73,113,102,204,104,295,129,173,91,293,116,261,110,379,109,5343,433,904,217,2028,250,1305,225,3488,349,1723,282,411,117,182,75,21221,463,283,125,74,54,209,88,276,82,189,90,279,126,294,124,295,112,6435,521,1264,208,2417,302,2173,325,4223,425,2305,257,284,102,221,90
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",24882,404,11785,290,54,42,30,22,33,29,127,82,60,38,87,50,125,94,70,70,2152,300,646,173,1303,231,679,145,3386,328,2095,269,680,150,258,90,13097,351,34,34,10,18,70,53,103,75,77,74,118,74,175,96,133,64,2818,328,486,135,1472,245,902,171,3723,311,2510,277,348,111,118,62
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",6643,204,3257,120,8,13,0,19,9,15,0,19,0,19,9,14,0,19,11,18,158,85,68,42,116,60,53,42,1243,163,904,160,551,122,127,57,3386,132,0,19,0,19,10,15,0,19,0,19,0,19,0,19,9,14,282,88,54,59,245,81,82,43,1409,149,1005,155,210,69,80,40
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",18438,326,8629,324,20,23,0,22,7,15,7,10,4,8,13,18,34,51,36,38,674,182,227,115,527,136,210,89,2930,278,2476,267,1073,174,391,118,9809,283,7,14,0,22,13,16,72,68,9,10,7,11,37,34,13,14,1274,208,128,60,733,154,303,106,3869,272,2567,300,556,129,221,112
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",11898,269,5683,223,40,39,7,10,27,25,18,19,0,19,18,22,14,14,18,20,294,83,109,54,323,68,248,104,2297,195,1517,179,504,114,249,75,6215,165,8,12,0,19,47,36,21,28,7,14,0,19,6,8,27,21,470,110,256,103,415,131,426,121,2396,229,1469,182,508,118,159,68
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",12893,218,5943,197,41,42,0,19,0,19,12,18,18,28,7,15,10,16,11,20,451,133,144,76,361,106,349,120,2249,246,1295,206,724,170,271,90,6950,209,1,2,49,47,1,4,43,42,37,39,20,29,56,45,51,49,871,149,313,104,471,112,688,190,2757,283,1219,192,228,97,145,69
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",15432,321,7493,300,129,70,0,22,17,26,112,88,11,19,115,84,26,34,99,65,2340,293,530,137,842,223,480,170,1810,307,598,137,262,107,122,82,7939,293,124,76,29,49,29,32,48,46,116,71,28,43,94,63,12,20,2372,318,345,144,720,171,801,178,1980,323,1014,204,176,78,51,44
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",16113,379,7162,373,56,62,15,27,52,52,133,64,81,62,91,73,41,41,175,68,2326,338,329,147,890,189,491,160,1306,272,703,186,276,109,197,106,8951,336,7,8,13,16,7,12,124,64,150,91,87,56,130,82,194,85,2230,364,560,142,1036,230,1095,268,1676,313,1317,287,205,86,120,66
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",42934,673,20763,594,212,147,164,98,118,94,378,158,266,134,298,116,358,152,441,160,7850,566,1238,236,2775,329,1318,209,3930,438,1189,217,131,63,97,68,22171,567,125,66,114,62,255,145,451,192,244,81,387,129,413,160,252,111,7325,514,1648,264,2235,260,2747,370,3749,396,1805,257,311,106,110,54
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",6626,162,3203,124,4,9,0,17,0,17,5,10,8,13,40,37,0,17,21,24,756,142,133,56,542,112,222,67,871,130,377,92,165,65,59,44,3423,130,12,15,19,20,0,17,40,35,0,17,15,17,0,17,36,30,717,146,161,66,398,108,239,77,1042,145,617,134,113,48,14,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",7618,249,3698,226,23,34,0,19,20,33,6,11,9,15,19,31,25,22,33,37,607,181,233,92,497,149,225,95,1105,226,545,159,216,94,135,90,3920,228,30,33,0,19,0,19,0,19,0,19,6,11,38,28,15,24,692,139,171,87,422,121,410,137,1047,230,843,181,185,99,61,47
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",3827,142,1810,117,0,17,0,17,0,17,40,46,17,27,31,36,0,17,7,18,222,105,138,76,220,111,144,93,571,142,331,114,73,67,16,27,2017,150,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,486,117,34,36,90,70,239,109,758,150,344,129,66,53,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",34549,613,16241,551,334,109,161,84,189,101,499,232,466,166,399,134,397,170,601,189,5999,529,804,161,2378,296,1233,241,1885,271,712,155,117,62,67,37,18308,550,378,142,312,162,223,102,593,205,425,201,345,137,301,128,273,100,5733,420,1262,197,2885,391,1884,302,2388,282,1103,193,146,61,57,46
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",8673,352,3934,297,50,47,0,19,7,14,36,39,32,36,17,27,59,74,52,41,1230,230,235,111,512,198,432,162,820,204,356,165,96,77,0,19,4739,301,5,11,18,28,21,33,43,38,29,23,65,51,77,77,27,30,1314,237,295,108,654,199,468,168,935,195,688,202,100,74,0,19
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",32286,503,17064,453,142,90,39,44,115,63,208,101,230,78,285,75,518,145,356,111,6444,475,1294,205,2374,285,1312,181,2481,325,969,177,202,61,95,47,15222,387,66,43,100,89,32,30,52,38,75,49,188,77,220,77,172,78,5158,342,1006,165,1962,234,1459,224,2748,296,1684,210,243,99,57,40
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",18438,329,8832,250,44,30,51,42,52,55,22,25,29,37,44,32,11,16,94,56,1846,276,433,151,727,162,437,98,2540,265,1514,201,563,140,425,134,9606,278,109,60,15,22,10,15,65,41,67,75,51,31,62,49,32,27,1465,208,619,154,1028,216,669,146,2512,251,2148,259,498,138,256,91
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",24610,390,11676,408,40,39,0,25,58,53,20,26,38,30,61,68,62,69,27,27,1824,253,419,114,1068,215,515,181,3486,320,2606,299,961,188,491,119,12934,323,129,59,0,25,13,21,95,63,79,62,85,68,42,48,99,59,1963,273,527,146,1237,224,1298,239,3505,298,2878,293,698,149,286,109
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",7926,154,3809,144,7,13,0,19,0,19,35,39,0,19,30,32,0,19,22,24,673,172,171,80,374,124,427,154,1295,173,653,124,83,44,39,37,4117,156,0,19,0,19,0,19,0,19,0,19,48,60,38,41,11,19,640,158,213,88,522,137,340,113,1335,204,804,161,89,50,77,48
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",74600,928,34642,757,1060,255,854,198,1288,263,1530,304,1234,255,1700,371,1189,238,1121,234,12012,642,1192,228,4180,428,1734,375,3402,330,1312,253,648,168,186,75,39958,772,1268,252,1101,181,1159,221,1525,250,1511,239,1218,242,1639,245,973,218,12091,735,1848,265,6056,571,2704,335,3949,455,2196,315,569,159,151,57
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",1474,99,713,51,0,12,0,12,3,5,0,12,12,10,6,9,0,12,10,9,286,51,66,31,35,18,56,30,182,44,45,18,10,11,2,3,761,75,12,13,0,12,0,12,5,7,10,11,12,10,10,11,15,10,181,44,73,31,89,32,120,40,169,45,55,21,3,4,7,7
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",40651,802,18752,643,208,124,17,20,49,53,160,81,155,98,307,124,352,135,185,77,5114,496,972,198,2344,298,1298,287,4639,413,2440,374,335,134,177,75,21899,579,163,88,21,24,84,55,141,62,316,176,201,112,193,101,291,103,5441,393,1446,279,3160,415,2199,312,4831,432,2640,283,493,151,279,140
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",4552,179,2229,156,6,8,0,17,0,17,0,17,0,17,0,17,23,36,31,35,656,180,76,46,252,95,142,104,638,161,272,129,78,57,55,48,2323,153,13,25,0,17,0,17,12,20,11,23,30,34,13,20,14,21,461,144,67,49,223,107,272,144,654,203,492,157,27,36,34,33
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",48005,826,22560,740,340,111,399,163,557,191,874,231,343,116,790,234,543,187,443,118,9137,547,1402,225,2268,300,1478,250,2448,375,1146,242,181,66,211,72,25445,595,360,115,426,141,583,140,690,157,687,175,1008,253,924,193,323,105,9487,638,1487,229,2420,325,2202,350,3131,385,1444,228,133,64,140,71
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",22521,367,10462,294,170,78,32,26,102,65,85,50,30,29,97,54,175,90,171,70,2555,251,616,125,1388,247,801,176,2718,289,1139,184,245,90,138,90,12059,332,144,71,109,85,140,80,189,86,93,65,164,78,125,80,177,81,3277,327,518,141,1253,196,1264,248,2746,293,1561,183,161,67,138,67
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",13191,355,6397,352,57,48,69,55,34,41,95,76,141,92,195,114,106,77,37,41,2274,271,415,176,883,158,490,181,949,201,479,171,61,41,112,71,6794,283,168,99,50,46,45,57,25,31,70,62,101,64,78,72,59,46,2115,299,450,138,736,196,723,191,1292,256,723,186,85,60,74,54
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",15339,381,6860,390,39,37,21,27,14,22,40,36,87,82,95,62,66,47,45,42,1425,270,335,122,555,158,495,193,2664,334,684,185,151,76,144,89,8479,370,46,38,29,31,142,119,153,106,0,22,12,20,41,49,85,80,1868,262,364,127,1121,288,632,169,2382,336,1292,238,223,105,89,74
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",16931,289,8153,300,15,22,0,22,122,280,10,15,32,46,17,20,22,19,73,62,843,152,208,67,773,154,402,114,3020,256,1780,168,663,136,173,65,8778,226,27,20,10,17,3,9,40,35,3,7,52,47,28,27,74,44,941,178,472,121,739,132,697,144,3046,224,2215,199,325,85,106,51
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",31694,481,15117,420,47,38,8,14,6,11,80,47,75,43,167,80,154,61,216,97,4426,402,759,140,1933,279,1253,213,3796,333,1611,232,367,109,219,82,16577,439,51,37,21,23,23,26,189,77,76,39,341,143,163,73,208,103,4347,389,1133,192,1755,233,1668,247,3893,425,2375,306,230,93,104,52
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",18088,320,8568,285,57,39,17,27,4,9,33,30,9,13,23,34,60,51,92,51,1800,305,226,77,953,191,750,162,2525,267,1449,223,397,124,173,79,9520,298,75,48,29,41,3,7,66,41,41,39,70,52,55,42,130,64,2256,293,617,167,895,190,816,158,2476,267,1461,227,425,123,105,49
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",11112,300,6164,218,14,22,45,36,49,34,137,51,126,77,166,66,223,105,67,45,1753,274,293,103,805,179,364,114,1114,177,671,146,219,87,118,81,4948,197,54,38,0,19,1,2,42,35,5,10,0,19,37,41,23,28,1114,182,380,144,456,154,526,127,1282,209,755,155,168,71,105,54
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",43785,522,20399,503,236,93,57,40,101,75,73,53,100,61,174,86,136,84,127,68,2786,429,669,117,1680,205,820,183,6169,396,3985,297,2397,242,889,181,23386,502,283,106,99,67,162,60,198,99,76,59,170,60,263,126,228,77,3480,323,604,127,2266,276,1624,232,6636,515,4873,388,1597,204,827,138
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",19055,382,8402,325,117,75,17,18,99,59,57,44,0,22,132,66,74,71,131,60,2091,224,453,135,1071,179,474,137,2136,224,1053,184,376,124,121,54,10653,340,93,61,114,79,75,57,136,63,31,36,201,95,62,38,99,56,2868,312,665,229,1204,249,853,186,2391,295,1517,215,279,103,65,45
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",20831,405,9554,397,134,92,58,72,166,98,89,70,152,94,40,29,149,97,146,67,2395,307,530,146,1200,232,633,166,2210,266,1227,249,278,116,147,60,11277,398,63,60,58,72,38,39,65,51,175,105,63,40,64,48,127,53,2612,348,643,152,1588,251,1115,214,2577,313,1660,271,249,101,180,112
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",9109,250,4319,270,96,64,0,19,58,50,57,53,17,28,21,22,31,38,144,70,1568,211,342,127,485,128,410,153,708,159,328,120,38,36,16,18,4790,224,41,46,41,36,1,2,35,32,8,12,18,25,132,82,111,116,1846,243,367,101,647,172,469,124,612,130,413,108,23,26,26,40
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",2620,112,1281,82,2,5,0,12,0,12,11,16,17,23,17,19,0,12,0,12,366,93,71,41,141,65,141,76,343,95,108,42,57,33,7,12,1339,65,0,12,0,12,11,16,0,12,0,12,9,15,8,12,25,23,235,75,34,31,220,62,157,58,407,89,186,70,13,19,34,39
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",2550,83,1268,70,0,12,0,12,0,12,15,17,9,15,16,17,22,20,0,12,409,82,148,55,123,47,103,49,228,86,116,53,53,48,26,25,1282,74,0,12,0,12,0,12,12,18,0,12,13,20,32,28,0,12,282,69,116,49,150,58,80,43,291,76,266,79,32,28,8,13
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",1341,90,646,61,0,12,6,7,0,12,3,5,0,12,8,13,4,5,3,5,107,29,26,11,78,26,37,20,187,46,114,30,39,23,34,22,695,51,0,12,4,5,0,12,0,12,0,12,8,14,3,4,12,9,129,40,40,22,83,31,27,16,206,44,147,32,24,14,12,11
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",891,96,429,55,0,12,0,12,0,12,0,12,0,12,9,6,3,4,2,5,128,42,37,24,70,31,31,18,71,24,48,29,17,10,13,12,462,51,0,12,0,12,0,12,0,12,0,12,12,13,0,12,6,6,90,32,23,17,48,24,71,31,114,32,85,30,13,16,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",1065,104,539,65,3,5,3,5,0,12,0,12,3,4,6,7,8,8,9,11,193,40,26,14,78,22,51,18,87,34,55,22,10,7,7,5,526,50,0,12,0,12,0,12,0,12,5,7,15,19,0,12,6,7,124,31,87,26,82,28,54,23,79,22,44,20,16,10,14,17
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",1011,113,489,67,3,5,0,12,0,12,0,12,13,14,3,4,2,4,13,9,85,32,28,14,67,24,41,18,114,28,67,43,43,20,10,8,522,63,0,12,0,12,8,12,0,12,0,12,0,12,2,5,0,12,84,29,19,10,37,22,62,24,170,46,106,33,31,14,3,6
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",2175,99,1034,76,0,12,0,12,0,12,9,15,12,19,19,21,10,15,0,12,313,85,37,30,132,58,121,50,228,65,121,50,26,34,6,11,1141,69,5,10,0,12,0,12,2,4,0,12,0,12,0,12,42,41,213,84,85,43,211,68,141,54,236,67,162,54,35,26,9,13
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",4009,143,2040,111,34,49,7,11,33,42,2,4,65,48,22,34,17,18,7,11,551,106,170,51,255,91,244,80,378,96,156,57,58,44,41,40,1969,98,37,41,0,17,7,13,22,34,24,35,20,31,16,19,7,11,443,100,112,46,227,88,257,86,479,102,284,78,0,17,34,42
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",2061,209,942,144,14,22,0,12,10,16,7,11,0,12,8,13,10,16,25,25,189,69,17,20,162,82,91,64,195,72,153,64,22,22,39,44,1119,140,0,12,0,12,0,12,24,21,0,12,0,12,0,12,29,26,261,83,45,30,130,60,91,51,283,90,248,131,0,12,8,12
